,symbol,name,abbreviation,ts_code,area,industry,list_date
3945,603324,盛剑环境,sjhj,603324.SH,上海,环境保护,20210407
3946,002602,世纪华通,sjht,002602.SZ,浙江,互联网,20110728
3947,300284,苏交科,sjk,300284.SZ,江苏,建筑工程,20120110
3948,301330,熵基科技,sjkj,301330.SZ,广东,IT设备,20220817
3949,301030,仕净科技,sjkj,301030.SZ,江苏,环境保护,20210722
3950,002796,世嘉科技,sjkj,002796.SZ,江苏,通信设备,20160510
3951,601163,三角轮胎,sjlt,601163.SH,山东,汽车配件,20160909
3952,BK1118,数据确权,sjqq,,,,
3953,300150,世纪瑞尔,sjre,300150.SZ,北京,软件服务,20101222
3954,603185,上机数控,sjsk,603185.SH,江苏,电气设备,20181228
3955,600227,圣济堂,sjt,600227.SH,贵州,农药化肥,20000221
3956,300654,世纪天鸿,sjth,300654.SZ,山东,出版业,20170926
3957,002153,石基信息,sjxx,002153.SZ,北京,软件服务,20070813
3958,000681,视觉中国,sjzg,000681.SZ,江苏,互联网,19970121
3959,003025,思进智能,sjzn,003025.SZ,浙江,机床制造,20201211
3960,BK0922,数据中心,sjzx,,,,
3961,603357,设计总院,sjzy,603357.SH,安徽,建筑工程,20170801
3962,688328,深科达,skd,688328.SH,深圳,元器件,20210309
3963,BK1130,时空大数据,skdsj,,,,
3964,003039,顺控发展,skfz,003039.SZ,广东,水务,20210308
3965,002278,神开股份,skgf,002278.SZ,上海,化工机械,20090811
3966,600376,首开股份,skgf,600376.SH,北京,区域地产,20010312
3967,002633,申科股份,skgf,002633.SZ,浙江,机械基件,20111122
3968,BK0851,纾困概念,skgn,,,,
3969,000021,深科技,skj,000021.SZ,深圳,IT设备,19940202
3970,000016,深康佳A,skja,000016.SZ,深圳,家用电器,19920327
3971,605178,时空科技,skkj,605178.SH,北京,装修装饰,20200821
3972,601952,苏垦农发,sknf,601952.SH,江苏,种植业,20170515
3973,688053,思科瑞,skr,688053.SH,四川,元器件,20220708
3974,603737,三棵树,sks,603737.SH,福建,染料涂料,20160603
3975,688338,赛科希德,skxd,688338.SH,北京,医疗保健,20200806
3976,300897,山科智能,skzn,300897.SZ,浙江,电器仪表,20200928
3977,605500,森林包装,slbz,605500.SH,浙江,造纸,20201222
3978,002138,顺络电子,sldz,002138.SZ,深圳,元器件,20070613
3979,300975,商络电子,sldz,300975.SZ,江苏,元器件,20210421
3980,300843,胜蓝股份,slgf,300843.SZ,广东,元器件,20200702
3981,603819,神力股份,slgf,603819.SH,江苏,电气设备,20161125
3982,603585,苏利股份,slgf,603585.SH,江苏,农药化肥,20161214
3983,603178,圣龙股份,slgf,603178.SH,浙江,汽车配件,20170328
3984,301036,双乐股份,slgf,301036.SZ,江苏,染料涂料,20210729
3985,300100,双林股份,slgf,300100.SZ,浙江,汽车服务,20100806
3986,000407,胜利股份,slgf,000407.SZ,山东,供气供热,19960703
3987,002766,索菱股份,slgf,002766.SZ,深圳,汽车配件,20150611
3988,BK1134,算力概念,slgn,,,,
3989,002285,世联行,slh,002285.SZ,深圳,房产服务,20090828
3990,301018,申菱环境,slhj,301018.SZ,广东,专用机械,20210707
3991,300384,三联虹普,slhp,300384.SZ,北京,建筑工程,20140801
3992,688115,思林杰,slj,688115.SH,广东,电器仪表,20220314
3993,600258,首旅酒店,sljd,600258.SH,北京,酒店餐饮,20000601
3994,002426,胜利精密,sljm,002426.SZ,江苏,元器件,20100608
3995,600481,双良节能,sljn,600481.SH,江苏,机械基件,20030422
3996,BK0597,水利建设,sljs,,,,
3997,300382,斯莱克,slk,300382.SZ,江苏,专用机械,20140129
3998,000019,深粮控股,slkg,000019.SZ,深圳,农业综合,19921012
3999,603992,松霖科技,slkj,603992.SH,福建,家居用品,20190826
4000,601360,三六零,sll,601360.SH,天津,互联网,20120116
4001,601058,赛轮轮胎,sllt,601058.SH,山东,汽车配件,20110630
4002,002876,三利谱,slp,002876.SZ,深圳,元器件,20170525
4003,002224,三力士,sls,002224.SZ,浙江,橡胶,20080425
4004,601127,赛力斯,sls,601127.SH,重庆,汽车整车,20160615
4005,300556,丝路视觉,slsj,300556.SZ,深圳,软件服务,20161104
4006,688098,申联生物,slsw,688098.SH,上海,农业综合,20191028
4007,688163,赛伦生物,slsw,688163.SH,上海,生物制药,20220311
4008,002748,世龙实业,slsy,002748.SZ,江西,化工原料,20150319
4009,002446,盛路通信,sltx,002446.SZ,广东,通信设备,20100713
4010,600460,士兰微,slw,600460.SH,浙江,半导体,20030311
4011,300295,三六五网,slww,300295.SZ,江苏,互联网,20120315
4012,603716,塞力医疗,slyl,603716.SH,湖北,医药商业,20161031
4013,002038,双鹭药业,slyy,002038.SZ,北京,生物制药,20040909
4014,002898,赛隆药业,slyy,002898.SZ,广东,化学制药,20170912
4015,BK0454,塑料制品,slzp,,,,
4016,002712,思美传媒,smcm,002712.SZ,浙江,广告包装,20140123
4017,600710,苏美达,smd,600710.SH,江苏,商贸代理,19960701
4018,603530,神马电力,smdl,603530.SH,江苏,电气设备,20190805
4019,399017,SME创新,smecx,,,,
4020,002563,森马服饰,smfs,002563.SZ,浙江,服饰,20110311
4021,603379,三美股份,smgf,603379.SH,浙江,化工原料,20190402
4022,600810,神马股份,smgf,600810.SH,河南,化纤,19940106
4023,600823,世茂股份,smgf,600823.SH,上海,全国地产,19940204
4024,600546,山煤国际,smgj,600546.SH,山西,煤炭开采,20030731
4025,BK0709,赛马概念,smgn,,,,
4026,sh.000153,上民红利,smhl,,,,
4027,000632,三木集团,smjt,000632.SZ,福建,综合类,19961121
4028,300522,世名科技,smkj,300522.SZ,江苏,染料涂料,20160705
4029,605028,世茂能源,smny,605028.SH,浙江,供气供热,20210712
4030,688082,盛美上海,smsh,688082.SH,上海,半导体,20211118
4031,300079,数码视讯,smsx,300079.SZ,北京,通信设备,20100430
4032,BK0617,石墨烯,smx,,,,
4033,300466,赛摩智能,smzn,300466.SZ,江苏,电器仪表,20150528
4034,000037,深南电A,snda,000037.SZ,深圳,火力发电,19940701
4035,002916,深南电路,sndl,002916.SZ,深圳,元器件,20171213
4036,300827,上能电气,sndq,300827.SZ,江苏,电气设备,20200410
4037,002299,圣农发展,snfz,002299.SZ,福建,农业综合,20091021
4038,600642,申能股份,sngf,600642.SH,上海,火力发电,19930416
4039,600925,苏能股份,sngf,600925.SH,江苏,煤炭开采,20230329
4040,000601,韶能股份,sngf,000601.SZ,广东,水力发电,19960830
4041,000533,顺钠股份,sngf,000533.SZ,广东,电气设备,19940103
4042,000718,苏宁环球,snhq,000718.SZ,吉林,区域地产,19970408
4043,BK0424,水泥建材,snjc,,,,
4044,605296,神农集团,snjt,605296.SH,云南,农业综合,20210528
4045,300189,神农科技,snkj,300189.SZ,海南,种植业,20110316
4046,688117,圣诺生物,snsw,688117.SH,四川,生物制药,20210603
4047,300298,三诺生物,snsw,300298.SZ,湖南,医疗保健,20120319
4048,603323,苏农银行,snyh,603323.SH,江苏,银行,20161129
4049,688108,赛诺医疗,snyl,688108.SH,天津,医疗保健,20191030
4050,BK0614,食品安全,spaq,,,,
4051,603168,莎普爱思,spas,603168.SH,浙江,化学制药,20140702
4052,301228,实朴检测,spjc,301228.SZ,上海,电器仪表,20220128
4053,BK0438,食品饮料,spyl,,,,
4054,sh.000807,食品饮料,spyl,,,,
4055,300616,尚品宅配,spzp,300616.SZ,广东,家居用品,20170307
4056,002555,三七互娱,sqhy,002555.SZ,安徽,互联网,20110302
4057,605589,圣泉集团,sqjt,605589.SH,山东,化工原料,20210810
4058,600104,上汽集团,sqjt,600104.SH,上海,汽车整车,19971125
4059,001211,双枪科技,sqkj,001211.SZ,浙江,家居用品,20210805
4060,002984,森麒麟,sql,002984.SZ,山东,汽车配件,20200911
4061,603065,宿迁联盛,sqls,603065.SH,江苏,化工原料,20230321
4062,002216,三全食品,sqsp,002216.SZ,河南,食品,20080220
4063,BK0965,社区团购,sqtg,,,,
4064,600613,神奇制药,sqzy,600613.SH,上海,中成药,19920820
4065,688536,思瑞浦,srp,688536.SH,江苏,半导体,20200921
4066,605168,三人行,srx,605168.SH,陕西,互联网,20200528
4067,688102,斯瑞新材,srxc,688102.SH,陕西,铜,20220316
4068,002551,尚荣医疗,sryl,002551.SZ,深圳,医疗保健,20110225
4069,002016,世荣兆业,srzy,002016.SZ,广东,区域地产,20040708
4070,300844,山水比德,ssbd,300844.SZ,广东,建筑工程,20210813
4071,000032,深桑达A,ssda,000032.SZ,深圳,建筑工程,19931028
4072,688533,上声电子,ssdz,688533.SH,江苏,汽车配件,20210419
4073,300479,神思电子,ssdz,300479.SZ,山东,软件服务,20150612
4074,000029,深深房A,ssfa,000029.SZ,深圳,区域地产,19930915
4075,600748,上实发展,ssfz,600748.SH,上海,全国地产,19960925
4076,000058,深赛格,ssg,000058.SZ,深圳,商品城,19961226
4077,600884,杉杉股份,ssgf,600884.SH,浙江,电气设备,19960130
4078,301002,崧盛股份,ssgf,301002.SZ,深圳,电气设备,20210607
4079,688336,三生国健,ssgj,688336.SH,上海,生物制药,20200722
4080,301038,深水规院,ssgy,301038.SZ,深圳,建筑工程,20210804
4081,300961,深水海纳,sshn,300961.SZ,深圳,环境保护,20210330
4082,399013,深市精选,ssjx,,,,
4083,301190,善水科技,sskj,301190.SZ,江西,染料涂料,20211224
4084,002990,盛视科技,sskj,002990.SZ,深圳,软件服务,20200525
4085,688399,硕世生物,sssw,688399.SH,江苏,医疗保健,20191205
4086,300416,苏试试验,sssy,300416.SZ,江苏,电器仪表,20150122
4087,600182,S*ST佳通,sstjt,600182.SH,黑龙江,汽车配件,19990507
4088,688030,山石网科,sswk,688030.SH,江苏,软件服务,20190930
4089,300485,赛升药业,ssyy,300485.SZ,北京,生物制药,20150626
4090,399817,中证阿拉善生态主题100指数,st100,,,,
4091,002740,ST爱迪尔,stade,002740.SZ,福建,服饰,20150122
4092,300370,*ST安控,stak,300370.SZ,四川,电器仪表,20140123
4093,600816,ST安信,stax,600816.SH,上海,多元金融,19940128
4094,002411,*ST必康,stbk,002411.SZ,陕西,医药商业,20100525
4095,002592,ST八菱,stbl,002592.SZ,广西,汽车配件,20111111
4096,002776,ST柏龙,stbl,002776.SZ,广东,服饰,20150626
4097,002569,ST步森,stbs,002569.SZ,浙江,服饰,20110412
4098,603603,*ST博天,stbt,603603.SH,北京,环境保护,20170217
4099,300301,*ST长方,stcf,300301.SZ,深圳,半导体,20120321
4100,600078,ST澄星,stcx,600078.SH,江苏,化工原料,19970627
4101,000023,深天地A,stda,000023.SZ,深圳,水泥,19930429
4102,002005,ST德豪,stdh,002005.SZ,安徽,家用电器,20040625
4103,000564,ST大集,stdj,000564.SZ,陕西,百货,19940110
4104,600834,申通地铁,stdt,600834.SH,上海,公共交通,19940224
4105,000038,*ST大通,stdt,000038.SZ,深圳,综合类,19940808
4106,002086,ST东洋,stdy,002086.SZ,山东,渔业,20061128
4107,000571,ST大洲,stdz,000571.SZ,海南,煤炭开采,19940525
4108,600601,*ST方科,stfk,600601.SH,上海,元器件,19901219
4109,600781,*ST辅仁,stfr,600781.SH,河南,化学制药,19961218
4110,603039,ST泛微,stfw,603039.SH,上海,软件服务,20170113
4111,603612,索通发展,stfz,603612.SH,山东,矿物制品,20170718
4112,BK0511,ST股,stg,,,,
4113,000839,ST国安,stga,000839.SZ,北京,综合类,19971031
4114,002102,ST冠福,stgf,002102.SZ,福建,化学制药,20061229
4115,000680,山推股份,stgf,000680.SZ,山东,工程机械,19970122
4116,002599,盛通股份,stgf,002599.SZ,北京,广告包装,20110715
4117,603098,森特股份,stgf,603098.SH,北京,装修装饰,20161216
4118,600539,狮头股份,stgf,600539.SH,山西,互联网,20010824
4119,603838,四通股份,stgf,603838.SH,广东,家居用品,20150701
4120,603283,赛腾股份,stgf,603283.SH,江苏,专用机械,20171225
4121,000004,ST国华,stgh,000004.SZ,深圳,软件服务,19910114
4122,BK0942,商汤概念,stgn,,,,
4123,000971,ST高升,stgs,000971.SZ,湖北,互联网,20000427
4124,002482,ST广田,stgt,002482.SZ,深圳,装修装饰,20100929
4125,300356,*ST光一,stgy,300356.SZ,江苏,电气设备,20121009
4126,600382,ST广珠,stgz,600382.SH,广东,普钢,20010118
4127,002211,ST宏达,sthd,002211.SZ,上海,橡胶,20080201
4128,002504,ST弘高,sthg,002504.SZ,北京,装修装饰,20101118
4129,002366,*ST海核,sthh,002366.SZ,四川,专用机械,20100312
4130,300273,*ST和佳,sthj,300273.SZ,广东,医疗保健,20111026
4131,600608,ST沪科,sthk,600608.SH,上海,商贸代理,19920327
4132,300201,*ST海伦,sthl,300201.SZ,江苏,专用机械,20110407
4133,000995,*ST皇台,stht,000995.SZ,甘肃,白酒,20000807
4134,000616,ST海投,stht,000616.SZ,辽宁,全国地产,19961108
4135,600122,ST宏图,stht,600122.SH,江苏,其他商业,19980420
4136,000525,ST红太阳,sthty,000525.SZ,江苏,农药化肥,19931028
4137,603007,ST花王,sthw,603007.SH,江苏,建筑工程,20160826
4138,688309,*ST恒誉,sthy,688309.SH,山东,环境保护,20200714
4139,002321,ST华英,sthy,002321.SZ,河南,农业综合,20091216
4140,002700,ST浩源,sthy,002700.SZ,新疆,供气供热,20120921
4141,600726,*ST华源,sthy,600726.SH,黑龙江,火力发电,19960701
4142,600290,ST华仪,sthy,600290.SH,浙江,电气设备,20001106
4143,600226,ST瀚叶,sthy,600226.SH,浙江,互联网,19991116
4144,300309,*ST吉艾,stja,300309.SZ,北京,多元金融,20120410
4145,600265,ST景谷,stjg,600265.SH,云南,林业,20000825
4146,000669,ST金鸿,stjh,000669.SZ,吉林,供气供热,19961210
4147,002200,ST交投,stjt,002200.SZ,云南,建筑工程,20071221
4148,605138,盛泰集团,stjt,605138.SH,浙江,服饰,20211027
4149,300330,*ST计通,stjt,300330.SZ,上海,软件服务,20120619
4150,300108,*ST吉药,stjy,300108.SZ,吉林,中成药,20100825
4151,600462,ST九有,stjy,600462.SH,湖北,广告包装,20030903
4152,000587,*ST金洲,stjz,000587.SZ,黑龙江,服饰,19960425
4153,002470,ST金正,stjz,002470.SZ,山东,农药化肥,20100908
4154,002468,申通快递,stkd,002468.SZ,浙江,仓储物流,20100908
4155,002022,*ST科华,stkh,002022.SZ,上海,医疗保健,20040721
4156,605228,神通科技,stkj,605228.SH,浙江,汽车配件,20210120
4157,688169,石头科技,stkj,688169.SH,北京,家用电器,20200221
4158,001301,尚太科技,stkj,001301.SZ,河北,电气设备,20221228
4159,600518,ST康美,stkm,600518.SH,广东,中成药,20010319
4160,000796,ST凯撒,stks,000796.SZ,海南,旅游服务,19970703
4161,600711,盛屯矿业,stky,600711.SH,福建,小金属,19960531
4162,300338,ST开元,stky,300338.SZ,湖南,文教休闲,20120726
4163,603520,司太立,stl,603520.SH,浙江,化学制药,20160309
4164,300297,*ST蓝盾,stld,300297.SZ,四川,软件服务,20120315
4165,600388,ST龙净,stlj,600388.SH,福建,环境保护,20001229
4166,000697,*ST炼石,stls,000697.SZ,陕西,航空,19970325
4167,300555,ST路通,stlt,300555.SZ,江苏,通信设备,20161018
4168,002535,ST林重,stlz,002535.SZ,河南,工程机械,20110111
4169,000050,深天马A,stma,000050.SZ,深圳,元器件,19950315
4170,600136,ST明诚,stmc,600136.SH,湖北,影视音像,19980303
4171,002656,ST摩登,stmd,002656.SZ,广东,服饰,20120228
4172,300495,*ST美尚,stms,300495.SZ,深圳,环境保护,20151222
4173,002699,ST美盛,stms,002699.SZ,浙江,影视音像,20120911
4174,600671,ST目药,stmy,600671.SH,浙江,中成药,19930823
4175,BK0669,生态农业,stny,,,,
4176,001331,胜通能源,stny,001331.SZ,山东,仓储物流,20220908
4177,600804,ST鹏博士,stpbs,600804.SH,山东,电信运营,19940103
4178,300608,思特奇,stq,300608.SZ,北京,软件服务,20170213
4179,603557,ST起步,stqb,603557.SH,浙江,服饰,20170818
4180,002781,*ST奇信,stqx,002781.SZ,江西,装修装饰,20151222
4181,600666,*ST瑞德,strd,600666.SH,黑龙江,元器件,19930712
4182,600719,ST热电,strd,600719.SH,辽宁,供气供热,19960716
4183,002313,*ST日海,strh,002313.SZ,深圳,通信设备,20091203
4184,002267,陕天然气,strq,002267.SZ,陕西,供气供热,20080813
4185,600589,ST榕泰,strt,600589.SH,广东,塑料,20010612
4186,300204,舒泰神,sts,300204.SZ,北京,生物制药,20110415
4187,600306,ST商城,stsc,600306.SH,辽宁,百货,20001226
4188,002259,ST升达,stsd,002259.SZ,四川,供气供热,20080716
4189,600734,ST实达,stsd,600734.SH,福建,IT设备,19960808
4190,002159,三特索道,stsd,002159.SZ,湖北,旅游服务,20070817
4191,600303,ST曙光,stsg,600303.SH,辽宁,汽车整车,20001226
4192,000410,*ST沈机,stsj,000410.SZ,辽宁,机床制造,19960718
4193,000606,*ST顺利,stsl,000606.SZ,青海,互联网,19961004
4194,002417,*ST深南,stsn,002417.SZ,深圳,软件服务,20100601
4195,002481,双塔食品,stsp,002481.SZ,山东,食品,20100921
4196,002742,ST三圣,stss,002742.SZ,重庆,其他建材,20150217
4197,300282,ST三盛,stss,300282.SZ,北京,文教休闲,20111229
4198,600241,ST时万,stsw,600241.SH,辽宁,电气设备,20001128
4199,300583,赛托生物,stsw,300583.SZ,山东,化学制药,20170106
4200,002433,ST太安,stta,002433.SZ,广东,中成药,20100618
4201,600112,ST天成,sttc,600112.SH,贵州,电气设备,19971127
4202,000732,ST泰禾,stth,000732.SZ,福建,区域地产,19970704
4203,300029,ST天龙,sttl,300029.SZ,江苏,电气设备,20091225
4204,600365,ST通葡,sttp,600365.SH,吉林,红黄酒,20010115
4205,002113,ST天润,sttr,002113.SZ,湖南,互联网,20070208
4206,300313,ST天山,stts,300313.SZ,新疆,农业综合,20120425
4207,002872,ST天圣,stts,002872.SZ,重庆,医药商业,20170519
4208,300392,*ST腾信,sttx,300392.SZ,北京,互联网,20140910
4209,002052,*ST同洲,sttz,002052.SZ,深圳,家用电器,20060627
4210,688213,思特威-W,stw,688213.SH,上海,半导体,20220520
4211,300089,*ST文化,stwh,300089.SZ,广东,文教休闲,20100625
4212,002586,ST围海,stwh,002586.SZ,浙江,建筑工程,20110602
4213,603117,ST万林,stwl,603117.SH,江苏,仓储物流,20150629
4214,600532,*ST未来,stwl,600532.SH,上海,医疗保健,20021031
4215,300494,盛天网络,stwl,300494.SZ,湖北,互联网,20151231
4216,688398,赛特新材,stxc,688398.SH,福建,矿物制品,20200211
4217,000809,ST新城,stxc,000809.SZ,辽宁,区域地产,19980616
4218,002485,*ST雪发,stxf,002485.SZ,山东,服饰,20101015
4219,000752,*ST西发,stxf,000752.SZ,西藏,啤酒,19970625
4220,002089,*ST新海,stxh,002089.SZ,江苏,通信设备,20061130
4221,002076,*ST雪莱,stxl,002076.SZ,广东,家用电器,20061025
4222,600599,ST熊猫,stxm,600599.SH,湖南,化工原料,20010828
4223,600289,ST信通,stxt,600289.SH,黑龙江,软件服务,20000720
4224,300336,*ST新文,stxw,300336.SZ,上海,影视音像,20120710
4225,300256,ST星星,stxx,300256.SZ,江西,元器件,20110819
4226,000005,ST星源,stxy,000005.SZ,深圳,环境保护,19901210
4227,300159,ST新研,stxy,300159.SZ,新疆,航空,20110107
4228,600239,ST云城,styc,600239.SH,云南,区域地产,19991202
4229,002692,ST远程,styc,002692.SZ,江苏,电气设备,20120808
4230,002427,*ST尤夫,styf,002427.SZ,浙江,化纤,20100608
4231,002024,ST易购,styg,002024.SZ,江苏,电器连锁,20040721
4232,000806,*ST银河,styh,000806.SZ,广西,电气设备,19980416
4233,000150,*ST宜康,styk,000150.SZ,广东,生物制药,20000807
4234,002316,*ST亚联,styl,002316.SZ,吉林,软件服务,20091209
4235,002751,*ST易尚,stys,002751.SZ,深圳,家居用品,20150424
4236,600767,*ST运盛,stys,600767.SH,四川,医疗保健,19961115
4237,002177,*ST御银,styy,002177.SZ,广东,IT设备,20071101
4238,600654,*ST中安,stza,600654.SH,湖北,软件服务,19901219
4239,600242,*ST中昌,stzc,600242.SH,广东,软件服务,20001207
4240,688555,*ST泽达,stzd,688555.SH,天津,软件服务,20200623
4241,600759,ST洲际,stzj,600759.SH,海南,石油开采,19961008
4242,000972,ST中基,stzj,000972.SZ,新疆,食品,20000926
4243,688086,*ST紫晶,stzj,688086.SH,广东,IT设备,20200226
4244,002021,ST中捷,stzj,002021.SZ,浙江,纺织机械,20040715
4245,000889,ST中嘉,stzj,000889.SZ,河北,通信设备,19971218
4246,002309,ST中利,stzl,002309.SZ,江苏,电气设备,20091127
4247,300526,*ST中潜,stzq,300526.SZ,广东,专用机械,20160802
4248,600568,ST中珠,stzz,600568.SH,湖北,医疗保健,20010518
4249,002069,ST獐子岛,stzzd,002069.SZ,辽宁,渔业,20060928
4250,399280,生物50,sw50,,,,
4251,300982,苏文电能,swdn,300982.SZ,江苏,建筑工程,20210427
4252,300456,赛微电子,swdz,300456.SZ,北京,元器件,20150514
4253,833266,生物谷,swg,833266.BJ,,,20200727
4254,603333,尚纬股份,swgf,603333.SH,四川,电气设备,20120507
4255,603033,三维股份,swgf,603033.SH,浙江,橡胶,20161207
4256,002676,顺威股份,swgf,002676.SZ,广东,家用电器,20120525
4257,831834,三维股份,swgf,831834.BJ,,,20220822
4258,600201,生物股份,swgf,600201.SH,内蒙,农业综合,19990115
4259,300051,三五互联,swhl,300051.SZ,福建,互联网,20100211
4260,002469,三维化学,swhx,002469.SZ,山东,化工原料,20100908
4261,000166,申万宏源,swhy,000166.SZ,新疆,证券,20150126
4262,000820,神雾节能,swjn,000820.SZ,江西,环境保护,19980630
